JobID         AllocCPUS    Elapsed 
30953295              1   02:15:29 
30953296              1   02:15:23 
30953297              1   02:16:10 
30953298              1   02:15:38 
30953299              1   02:15:14 
30953300              1   02:14:44 
30953301              1   02:07:23 
30953302              1   02:03:50 
30953303              1   02:02:33 
30953304              1   02:00:31 
30953305              1   02:03:04 
30953306              1   01:57:25 
30953307              1   01:58:42 
30953308              1   01:58:14 
30953309              1   02:03:13 
30953310              1   02:02:35 
30953311              1   01:58:58 
30953312              1   01:59:07 
30953313              1   02:04:36 
30953314              1   02:01:10 
30953315              1   02:04:16 
30953316              1   02:06:04 
30953317              1   02:15:06 
30953318              1   02:14:33 
30953319              1   02:14:50 
30953320              1   02:15:40 
30953321              1   02:17:36 
30953322              1   02:14:01 
30953323              1   02:15:13 
30953324              1   02:16:16 
30953325              1   02:15:53 
30953326              1   02:16:59 
30953327              1   02:15:34 
30953328              1   02:17:00 
30953329              1   02:18:49 
30953330              1   02:15:29 
30953331              1   02:16:11 
30953332              1   02:16:59 
30953333              1   02:11:20 
30953334              1   02:03:57 
30953335              1   02:10:00 
30953336              1   02:05:20 
30953337              1   02:05:04 
30953338              1   02:03:23 
30953339              1   02:02:20 
30953340              1   02:07:13 
30953341              1   02:09:10 
30953342              1   02:05:14 
30953343              1   02:08:17 
30953344              1   02:09:17 
30953345              1   02:05:32 
30953346              1   02:04:47 
30953347              1   02:07:44 
30953348              1   02:06:44 
30953349              1   02:12:34 
30953350              1   02:15:02 
30953351              1   02:17:10 
30953352              1   02:16:08 
30953353              1   02:17:54 
30953354              1   02:15:55 
30953355              1   02:15:26 
30953356              1   02:17:52 
30953357              1   02:18:33 
30953358              1   02:16:59 
30953359              1   02:16:21 
30953360              1   02:16:43 
30953361              1   02:19:39 
30953362              1   02:15:57 
30953363              1   02:14:29 
30953364              1   02:16:23 
30953365              1   02:04:43 
30953366              1   02:00:15 
30953367              1   02:00:53 
30953368              1   02:02:46 
30953369              1   02:07:09 
30953370              1   02:02:51 
30953371              1   02:00:21 
30953372              1   02:03:47 
30953373              1   02:04:33 
30953374              1   02:04:49 
30953375              1   02:02:56 
30953376              1   02:03:40 
30953377              1   02:06:22 
30953378              1   02:02:06 
30953379              1   02:02:47 
30953380              1   02:01:53 
30953381              1   01:02:26 
30953382              1   01:01:28 
30953383              1   01:00:42 
30953384              1   01:01:54 
30953385              1   02:15:14 
30953386              1   02:09:51 
30953387              1   02:14:10 
30953388              1   02:14:30 
30953389              1   02:12:41 
30953390              1   02:13:58 
30953391              1   02:15:03 
30953392              1   02:14:54 
30953393              1   02:11:31 
30953394              1   02:11:12 
30953395              1   02:11:46 
30953396              1   02:12:22 
30953397              1   02:14:20 
30953398              1   02:12:43 
30953399              1   02:14:34 
30953400              1   02:15:52 
30953401              1   02:12:48 
30953402              1   02:21:55 
30953403              1   02:17:27 
30953404              1   02:18:38 
30953405              1   02:19:33 
30953406              1   02:19:37 
30953407              1   02:20:06 
30953408              1   02:16:49 
30953409              1   02:18:10 
30953410              1   02:20:38 
30953411              1   02:16:21 
30953412              1   02:20:42 
30953413              1   02:20:34 
30953414              1   02:19:06 
30953415              1   02:18:15 
30953416              1   02:19:05 
30953417              1   02:20:36 
30953418              1   02:14:44 
30953419              1   02:12:02 
30953420              1   02:15:27 
30953421              1   02:17:20 
30953422              1   02:18:24 
30953423              1   02:15:34 
30953424              1   02:17:06 
30953425              1   02:17:35 
30953426              1   02:21:12 
30953427              1   02:17:35 
30953428              1   02:16:55 
30953429              1   02:20:19 
30953430              1   02:21:53 
30953431              1   02:20:47 
30953432              1   02:14:57 
30953433              1   02:17:37 
30953434              1   02:22:59 
30953435              1   02:23:36 
30953436              1   02:19:04 
30953437              1   02:21:33 
30953438              1   02:20:18 
30953439              1   02:22:57 
30953440              1   02:21:31 
30953441              1   02:19:11 
30953442              1   02:22:16 
30953443              1   02:22:53 
30953444              1   02:21:23 
30953445              1   02:18:41 
30953446              1   02:22:46 
30953447              1   02:21:55 
30953448              1   02:21:57 
30953449              1   02:20:37 
30953450              1   02:21:11 
30953451              1   02:22:53 
30953452              1   01:23:23 
30953453              1   01:20:32 
30953454              1   01:19:34 
30953455              1   01:20:39 
30953456              1   01:23:36 
30953457              1   01:22:58 
30953458              1   01:19:53 
30953459              1   01:19:16 
30953460              1   01:21:57 
30953461              1   01:22:17 
30953462              1   01:18:12 
30953463              1   01:20:15 
30953464              1   01:22:44 
30953465              1   01:22:29 
30953466              1   01:21:26 
30953467              1   01:21:29 
30953468              1   01:21:47 
30953469              1   02:18:23 
30953470              1   02:15:05 
30953471              1   02:13:34 
30953472              1   02:14:28 
30953473              1   02:16:23 
30953474              1   02:12:18 
30953475              1   02:15:44 
30953476              1   02:18:58 
30953477              1   02:17:44 
30953478              1   02:18:14 
30953479              1   02:17:24 
30953480              1   02:16:15 
30953481              1   02:17:46 
30953482              1   02:21:20 
30953483              1   02:17:49 
30953484              1   02:19:03 
30953485              1   02:20:20 
30953486              1   02:23:37 
30953487              1   02:22:21 
30953488              1   02:23:11 
30953489              1   02:22:18 
30953490              1   02:23:29 
30953491              1   02:21:38 
30953492              1   02:22:56 
30953493              1   02:22:37 
30953494              1   02:22:32 
30953495              1   02:23:34 
30953496              1   02:23:05 
30953497              1   02:21:48 
30953498              1   02:23:02 
30953499              1   02:23:38 
30953500              1   02:20:18 
30953501              1   02:22:52 
30953502              1   02:22:40 
30953503              1   02:18:37 
30953504              1   02:17:07 
30953505              1   02:20:13 
30953506              1   02:20:44 
30953507              1   02:20:50 
30953508              1   02:19:34 
30953509              1   02:19:16 
30953510              1   02:20:54 
30953511              1   02:21:26 
30953512              1   02:19:04 
30953513              1   02:18:37 
30953514              1   02:18:40 
30953515              1   02:19:36 
30953516              1   02:17:53 
30953517              1   02:18:44 
30953518              1   02:20:59 
30953519              1   02:11:41 
30953520              1   02:00:54 
30953521              1   02:03:00 
30953522              1   02:06:52 
30953523              1   02:11:58 
30953524              1   02:02:44 
30953525              1   02:08:04 
30953526              1   02:06:36 
30953527              1   02:08:54 
30953528              1   02:08:17 
30953529              1   02:07:10 
30953530              1   02:05:30 
30953531              1   02:06:53 
30953532              1   02:11:57 
30953533              1   02:05:18 
30953534              1   02:05:43 
30953535              1   02:07:12 
30953536              1   02:15:29 
30953537              1   02:18:09 
30953538              1   02:19:25 
30953539              1   02:18:52 
30953540              1   02:18:47 
30953541              1   02:19:54 
30953542              1   02:20:45 
30953543              1   02:20:21 
30953544              1   02:17:30 
30953545              1   02:20:00 
30953546              1   02:20:49 
30953547              1   02:19:28 
30953548              1   02:21:25 
30953549              1   02:15:16 
30953550              1   02:19:19 
30953551              1   02:20:10 
30953552              1   02:18:47 
30953553              1   02:07:46 
30953554              1   02:15:21 
30953555              1   02:13:39 
30953556              1   02:14:03 
30953557              1   02:14:10 
30953558              1   02:12:45 
30953559              1   02:08:42 
30953560              1   02:17:13 
30953561              1   02:17:29 
30953562              1   02:12:05 
30953563              1   02:08:55 
30953564              1   02:15:28 
30953565              1   02:17:19 
30953566              1   02:11:48 
30953567              1   02:12:26 
30953568              1   02:14:50 
30953569              1   02:16:38 
30953570              1   02:15:43 
30953571              1   02:16:21 
30953572              1   02:17:21 
30953573              1   02:15:52 
30953574              1   02:15:18 
30953575              1   02:16:33 
30953576              1   02:16:59 
30953577              1   02:16:40 
30953578              1   02:15:22 
30953579              1   02:16:42 
30953580              1   02:17:14 
30953581              1   02:18:36 
30953582              1   02:17:34 
30953583              1   02:15:08 
30953584              1   02:03:39 
30953585              1   02:00:23 
30953586              1   02:00:49 
30953587              1   01:56:00 
30953588              1   01:57:01 
30953589              1   01:58:11 
30953590              1   01:57:06 
30953591              1   01:58:20 
30953592              1   02:00:28 
30953593              1   01:59:52 
30953594              1   01:58:48 
30953595              1   01:59:09 
30953596              1   02:02:41 
30953597              1   02:01:14 
30953598              1   01:55:11 
30953599              1   01:56:27 
30953600              1   02:02:25 
30953601              1   02:13:50 
30953602              1   02:09:07 
30953603              1   02:13:03 
30953604              1   02:14:36 
30953605              1   02:17:14 
30953606              1   02:13:55 
30953607              1   02:13:12 
30953608              1   02:18:07 
30953609              1   02:16:13 
30953610              1   02:15:32 
30953611              1   02:12:09 
30953612              1   02:11:49 
30953613              1   02:14:32 
30953614              1   02:19:16 
30953615              1   02:11:00 
30953616              1   02:11:11 
30953617              1   02:18:49 
30953618              1   02:23:39 
30953619              1   02:22:53 
30953620              1   02:21:53 
30953621              1   02:21:56 
30953622              1   02:22:38 
30953623              1   02:20:31 
30953624              1   02:21:02 
30953625              1   02:21:13 
30953626              1   02:22:44 
30953627              1   02:23:07 
30953628              1   02:19:24 
30953629              1   02:21:58 
30953630              1   02:21:21 
30953631              1   02:23:20 
30953632              1   02:21:49 
30953633              1   02:20:15 
30953634              1   02:21:47 
30953635              1   01:37:33 
30953636              1   01:27:34 
30953637              1   01:23:35 
30953638              1   01:24:03 
30953639              1   01:25:48 
30953640              1   01:23:42 
30953641              1   01:22:10 
30953642              1   01:22:04 
30953643              1   01:25:15 
30953644              1   01:26:40 
30953645              1   01:21:07 
30953646              1   01:21:34 
30953647              1   01:21:57 
30953648              1   01:26:48 
30953649              1   01:26:37 
30953650              1   01:25:01 
30953651              1   01:25:43 
30953652              1   01:23:24 
30953653              1   01:21:07 
30953654              1   01:20:19 
30953655              1   01:22:31 
30953656              1   01:19:08 
30953657              1   01:19:47 
30953658              1   01:23:28 
30953659              1   01:17:13 
30953660              1   01:24:03 
30953661              1   01:21:58 
30953662              1   01:19:07 
30953663              1   01:22:47 
30953664              1   01:19:50 
30953665              1   01:21:32 
30953666              1   01:20:49 
30953667              1   01:18:23 
30953668              1   01:18:49 
30953669              1   01:27:00 
30953670              1   01:11:16 
30953671              1   01:10:50 
30953672              1   01:06:16 
30953673              1   01:04:57 
30953674              1   01:05:41 
30953675              1   01:06:02 
30953676              1   02:16:15 
30953677              1   02:17:15 
30953678              1   02:22:24 
30953679              1   02:20:43 
30953680              1   02:22:24 
30953681              1   02:19:32 
30953682              1   02:20:45 
30953683              1   02:22:11 
30953684              1   02:22:43 
30953685              1   02:22:08 
30953686              1   02:20:51 
30953687              1   02:22:29 
30953688              1   02:22:52 
30953689              1   02:23:25 
30953690              1   02:20:51 
30953691              1   02:19:59 
30953692              1   02:22:03 
30953693              1   02:21:41 
30953694              1   02:16:10 
30953695              1   02:22:08 
30953696              1   02:20:30 
30953697              1   02:22:32 
30953698              1   02:21:20 
30953699              1   02:19:20 
30953700              1   02:18:34 
30953701              1   02:20:35 
30953702              1   02:18:38 
30953703              1   02:18:31 
30953704              1   02:17:38 
30953705              1   02:21:25 
30953706              1   02:22:11 
30953707              1   02:19:33 
30953708              1   02:17:55 
30953709              1   02:17:31 
30953710              1   02:18:45 
30953711              1   02:20:13 
30953712              1   02:19:43 
30953713              1   02:19:25 
30953714              1   02:22:54 
30953715              1   02:20:53 
30953716              1   02:16:08 
30953717              1   02:20:38 
30953718              1   02:21:33 
30953719              1   02:21:38 
30953720              1   02:18:15 
30953721              1   02:17:19 
30953722              1   02:21:09 
30953723              1   02:22:18 
30953724              1   02:18:51 
30953725              1   02:20:29 
30953726              1   02:20:11 
30953727              1   02:23:29 
30953728              1   02:15:27 
30953729              1   02:23:13 
30953730              1   02:22:52 
30953731              1   02:23:27 
30953732              1   02:22:16 
30953733              1   02:21:06 
30953734              1   02:20:40 
30953735              1   02:23:21 
30953736              1   02:21:21 
30953737              1   02:21:21 
30953738              1   02:18:17 
30953739              1   02:23:15 
30953740              1   02:21:44 
30953741              1   02:15:07 
30953742              1   02:21:00 
30953743              1   02:22:00 
30953744              1   02:22:36 
30953745              1   02:20:28 
30953746              1   02:22:29 
30953747              1   02:21:11 
30953748              1   02:23:16 
30953749              1   02:20:44 
30953750              1   02:21:17 
30953751              1   02:22:23 
30953752              1   02:23:02 
30953753              1   02:22:34 
30953754              1   02:17:15 
30953755              1   02:21:07 
30953756              1   02:22:43 
30953757              1   02:20:59 
30953758              1   02:22:28 
30953759              1   02:21:59 
30953760              1   02:22:40 
30953761              1   02:23:31 
30953762              1   02:18:41 
30953763              1   02:20:32 
30953764              1   02:19:16 
30953765              1   02:20:00 
30953766              1   02:20:26 
30953767              1   02:14:56 
30953768              1   02:16:55 
30953769              1   02:20:55 
30953770              1   02:18:43 
30953771              1   02:16:42 
30953772              1   02:20:38 
30953773              1   02:21:09 
30953774              1   02:18:26 
30953775              1   02:17:07 
30953776              1   02:15:03 
30953777              1   02:19:31 
30953778              1   02:17:21 
30953779              1   02:22:10 
30953780              1   02:22:03 
30953781              1   02:21:36 
30953782              1   02:22:52 
30953783              1   02:21:08 
30953784              1   02:21:47 
30953785              1   02:23:01 
30953786              1   02:21:47 
30953787              1   02:20:02 
30953788              1   02:17:04 
30953789              1   02:22:56 
30953790              1   02:23:04 
30953791              1   02:22:17 
30953792              1   02:21:54 
30953793              1   02:19:43 
30953794              1   02:23:38 
30953795              1   02:23:33 
30953796              1   02:19:42 
30953797              1   02:21:55 
30953798              1   02:17:56 
30953799              1   02:20:11 
30953800              1   02:20:27 
30953801              1   02:15:40 
30953802              1   02:14:46 
30953803              1   02:22:00 
30953804              1   02:15:33 
30953805              1   02:15:05 
30953806              1   02:20:22 
30953807              1   02:18:52 
30953808              1   02:21:28 
30953809              1   02:17:37 
30953810              1   02:12:42 
30953811              1   02:20:33 
30953812              1   02:17:57 
30953813              1   02:13:29 
30953814              1   02:18:31 
30953815              1   02:15:18 
30953816              1   02:15:57 
30953817              1   02:20:48 
30953818              1   02:21:28 
30953819              1   02:21:15 
30953820              1   02:21:08 
30953821              1   02:17:45 
30953822              1   02:18:13 
30953823              1   02:17:05 
30953824              1   02:18:33 
30953825              1   02:21:51 
30953826              1   02:13:46 
30953827              1   02:18:28 
30953828              1   02:21:49 
30953829              1   02:23:39 
30953830              1   02:20:34 
30953831              1   02:20:01 
30953832              1   02:20:56 
30953833              1   02:22:53 
30953834              1   02:22:06 
30953835              1   02:22:58 
30953836              1   02:22:04 
30953837              1   02:21:07 
30953838              1   02:21:00 
30953839              1   02:21:03 
30953840              1   02:22:15 
30953841              1   02:22:13 
30953842              1   02:22:33 
30953843              1   02:19:50 
30953844              1   02:21:54 
30953845              1   02:18:45 
30953846              1   02:16:26 
30953847              1   02:17:25 
30953848              1   02:19:51 
30953849              1   02:20:38 
30953850              1   02:23:08 
30953851              1   02:20:19 
30953852              1   02:22:09 
30953853              1   02:21:41 
30953854              1   02:21:41 
30953855              1   02:20:43 
30953856              1   02:19:07 
30953857              1   02:18:15 
30953858              1   02:22:00 
30953859              1   02:22:48 
30953860              1   02:17:55 
30953861              1   02:19:29 
30953862              1   02:20:36 
30953863              1   02:23:20 
30953864              1   02:19:58 
30953865              1   02:23:23 
30953866              1   02:21:31 
30953867              1   02:21:47 
30953868              1   02:21:48 
30953869              1   02:22:01 
30953870              1   02:22:11 
30953871              1   02:20:46 
30953872              1   02:22:35 
30953873              1   02:22:15 
30953874              1   02:17:41 
30953875              1   02:18:44 
30953876              1   02:19:25 
30953877              1   02:19:58 
30953878              1   02:18:21 
30953879              1   02:22:47 
30953880              1   02:22:28 
30953881              1   02:15:33 
30953882              1   02:22:34 
30953883              1   02:22:35 
30953884              1   02:23:13 
30953885              1   02:20:40 
30953886              1   02:22:12 
30953887              1   02:22:28 
30953888              1   02:22:17 
30953889              1   02:21:15 
30953890              1   02:19:51 
30953891              1   02:20:59 
30953892              1   02:22:05 
30953893              1   02:23:18 
30953894              1   02:20:27 
30953895              1   02:21:04 
30953896              1   02:23:09 
30953897              1   02:23:28 
30953898              1   02:20:30 
30953899              1   02:20:19 
30953900              1   02:18:21 
30953901              1   02:22:03 
30953902              1   02:21:17 
30953903              1   02:19:28 
30953904              1   02:19:44 
30953905              1   02:22:37 
30953906              1   02:22:26 
30953907              1   02:20:11 
30953908              1   02:13:26 
30953909              1   02:21:41 
30953910              1   02:19:38 
30953911              1   02:20:32 
30953912              1   02:14:09 
30953913              1   02:18:03 
30953914              1   02:17:24 
30953915              1   02:09:44 
30953916              1   02:14:13 
30953917              1   02:13:40 
30953918              1   02:18:06 
30953919              1   02:14:29 
30953920              1   02:06:39 
30953921              1   02:17:56 
30953922              1   02:16:37 
30953923              1   02:12:42 
30953924              1   02:11:32 
30953925              1   02:15:33 
30953926              1   02:17:59 
30953927              1   02:19:06 
30953928              1   02:18:27 
30953929              1   02:16:00 
30953930              1   02:14:02 
30953931              1   02:23:38 
30953932              1   02:21:49 
30953933              1   02:23:03 
30953934              1   02:21:20 
30953935              1   02:22:24 
30953936              1   02:21:59 
30953937              1   02:21:43 
30953938              1   02:20:29 
30953939              1   02:23:23 
30953940              1   02:21:54 
30953941              1   02:21:22 
30953942              1   02:22:58 
30953943              1   02:23:20 
30953944              1   02:23:13 
30953945              1   02:21:04 
30953946              1   02:21:34 
30953947              1   02:22:38 
30953948              1   02:17:29 
30953949              1   02:18:54 
30953950              1   02:20:41 
30953951              1   02:17:23 
30953952              1   02:22:37 
30953953              1   02:17:07 
30953954              1   02:17:23 
30953955              1   02:21:28 
30953956              1   02:20:32 
30953957              1   02:18:27 
30953958              1   02:15:23 
30953959              1   02:14:55 
30953960              1   02:19:35 
30953961              1   02:23:28 
30953962              1   02:16:33 
30953963              1   02:16:56 
30953964              1   02:20:53 
30953965              1   02:23:34 
30953966              1   02:21:39 
30953967              1   02:21:18 
30953968              1   02:21:25 
30953969              1   02:22:23 
30953970              1   02:21:14 
30953971              1   02:18:49 
30953972              1   02:21:49 
30953973              1   02:21:27 
30953974              1   02:15:45 
30953975              1   02:20:22 
30953976              1   02:21:53 
30953977              1   02:22:47 
30953978              1   02:22:49 
30953979              1   02:21:49 
30953980              1   02:22:29 
30953981              1   02:22:28 
30953982              1   02:19:21 
30953983              1   02:12:57 
30953984              1   02:19:57 
30953985              1   02:18:09 
30953986              1   02:21:27 
30953987              1   02:15:49 
30953988              1   02:17:57 
30953989              1   02:19:47 
30953990              1   02:17:45 
30953991              1   02:19:41 
30953992              1   02:15:29 
30953993              1   02:21:32 
30953994              1   02:20:30 
30953995              1   02:22:45 
30953996              1   02:21:17 
30953997              1   02:20:05 
30953998              1   02:21:24 
30953999              1   02:22:32 
30954000              1   02:17:29 
30954001              1   02:22:11 
30954002              1   02:21:50 
30954003              1   02:22:44 
30954004              1   02:20:17 
30954005              1   02:19:26 
30954006              1   02:19:17 
30954007              1   02:22:52 
30954008              1   02:22:21 
30954009              1   02:19:41 
30954010              1   02:22:04 
30954011              1   02:23:14 
30954012              1   02:23:09 
30954013              1   02:20:20 
30954014              1   02:20:47 
30954015              1   02:21:16 
30954016              1   02:19:08 
30954017              1   02:18:39 
30954018              1   02:18:44 
30954019              1   02:18:06 
30954020              1   02:21:26 
30954021              1   02:19:19 
30954022              1   02:19:55 
30954023              1   02:18:51 
30954024              1   02:20:15 
30954025              1   02:21:22 
30954026              1   02:16:38 
30954027              1   02:21:31 
30954028              1   02:20:50 
30954029              1   02:18:41 
30954030              1   02:19:59 
30954031              1   02:21:38 
30954032              1   02:13:20 
30954033              1   02:08:35 
30954034              1   02:11:31 
30954035              1   02:10:14 
30954036              1   02:14:39 
30954037              1   02:11:42 
30954038              1   02:06:16 
30954039              1   02:10:28 
30954040              1   02:11:48 
30954041              1   02:09:26 
30954042              1   02:08:43 
30954043              1   02:08:43 
30954044              1   02:12:04 
30954045              1   02:14:23 
30954046              1   02:07:47 
30954047              1   02:08:41 
30954048              1   02:13:13 
30954049              1   02:14:06 
30954050              1   02:15:25 
30954051              1   02:14:18 
30954052              1   02:13:53 
30954053              1   02:18:01 
30954054              1   02:14:39 
30954055              1   02:18:44 
30954056              1   02:16:51 
30954057              1   02:20:20 
30954058              1   02:15:51 
30954059              1   02:14:31 
30954060              1   02:15:26 
30954061              1   02:16:00 
30954062              1   02:18:30 
30954063              1   02:13:55 
30954064              1   02:13:44 
30954065              1   02:18:36 
30954066              1   02:22:55 
30954067              1   02:21:56 
30954068              1   02:22:09 
30954069              1   02:22:39 
30954070              1   02:22:39 
30954071              1   02:21:22 
30954072              1   02:20:12 
30954073              1   02:21:51 
30954074              1   02:22:05 
30954075              1   02:22:31 
30954076              1   02:20:07 
30954077              1   02:21:55 
30954078              1   02:21:18 
30954079              1   02:22:49 
30954080              1   02:20:12 
30954081              1   02:21:00 
30954082              1   02:22:35 
30954083              1   02:16:43 
30954084              1   02:17:50 
30954085              1   02:20:56 
30954086              1   02:19:07 
30954087              1   02:20:40 
30954088              1   02:19:37 
30954089              1   02:18:09 
30954090              1   02:20:11 
30954091              1   02:19:17 
30954092              1   02:17:48 
30954093              1   02:16:42 
30954094              1   02:20:03 
30954095              1   02:21:20 
30954096              1   02:22:17 
30954097              1   02:18:01 
30954098              1   02:19:28 
30954099              1   02:22:32 
30954100              1   02:22:48 
30954101              1   02:19:56 
30954102              1   02:20:36 
30954103              1   02:19:18 
30954104              1   02:22:35 
30954105              1   02:18:28 
30954106              1   02:20:04 
30954107              1   02:20:24 
30954108              1   02:22:07 
30954109              1   02:20:02 
30954110              1   02:20:57 
30954111              1   02:18:17 
30954112              1   02:17:47 
30954113              1   02:21:52 
30954114              1   02:19:58 
30954115              1   02:19:39 
30954116              1   02:22:03 
30954117              1   02:19:48 
30954118              1   02:18:26 
30954119              1   02:20:50 
30954120              1   02:18:35 
30954121              1   02:21:47 
30954122              1   02:21:20 
30954123              1   02:19:22 
30954124              1   02:21:10 
30954125              1   02:22:26 
30954126              1   02:20:53 
30954127              1   02:19:25 
30954128              1   02:20:12 
30954129              1   02:21:48 
30954130              1   02:22:49 
30954131              1   02:20:20 
30954132              1   02:21:26 
30954133              1   02:21:40 
30954134              1   02:22:13 
30954135              1   02:17:46 
30954136              1   02:18:20 
30954137              1   02:19:47 
30954138              1   02:17:42 
30954139              1   02:14:45 
30954140              1   02:15:02 
30954141              1   02:17:59 
30954142              1   02:20:56 
30954143              1   02:18:09 
30954144              1   02:16:32 
30954145              1   02:17:03 
30954146              1   02:16:29 
30954147              1   02:21:07 
30954148              1   02:17:48 
30954149              1   02:14:50 
30954150              1   02:15:09 
30954151              1   02:14:18 
30954152              1   02:15:33 
30954153              1   02:20:21 
30954154              1   02:19:53 
30954155              1   02:20:47 
30954156              1   02:15:36 
30954157              1   02:16:38 
30954158              1   02:18:43 
30954159              1   02:20:30 
30954160              1   02:20:24 
30954161              1   02:11:50 
30954162              1   02:19:32 
30954163              1   02:21:03 
30954164              1   02:21:06 
30954165              1   02:21:08 
30954166              1   02:18:56 
30954167              1   02:17:51 
30954168              1   02:23:09 
30954169              1   02:20:02 
30954170              1   02:22:05 
30954171              1   02:18:11 
30954172              1   02:21:35 
30954173              1   02:20:57 
30954174              1   02:21:24 
30954175              1   02:21:06 
30954176              1   02:21:44 
30954177              1   02:22:08 
30954178              1   02:21:20 
30954179              1   02:18:40 
30954180              1   02:22:37 
30954181              1   02:20:12 
30954182              1   02:20:37 
30954183              1   02:21:31 
30954184              1   02:22:04 
30954185              1   02:06:35 
30954186              1   02:01:21 
30954187              1   02:08:23 
30954188              1   01:59:41 
30954189              1   02:08:24 
30954190              1   02:06:39 
30954191              1   02:04:36 
30954192              1   02:02:23 
30954193              1   02:09:29 
30954194              1   02:04:46 
30954195              1   02:03:51 
30954196              1   02:06:15 
30954197              1   02:04:45 
30954198              1   02:06:26 
30954199              1   02:02:46 
30954200              1   02:04:53 
30954201              1   02:06:55 
30954202              1   02:20:35 
30954203              1   02:16:05 
30954204              1   02:18:54 
30954205              1   02:20:51 
30954206              1   02:17:54 
30954207              1   02:17:12 
30954208              1   02:19:45 
30954209              1   02:18:04 
30954210              1   02:18:07 
30954211              1   02:18:55 
30954212              1   02:17:25 
30954213              1   02:17:59 
30954214              1   02:18:34 
30954215              1   02:18:05 
30954216              1   02:16:52 
30954217              1   02:18:17 
30954218              1   02:15:30 
30954219              1   02:18:14 
30954220              1   02:20:08 
30954221              1   02:17:07 
30954222              1   02:21:58 
30954223              1   02:14:42 
30954224              1   02:16:25 
30954225              1   02:16:39 
30954226              1   02:22:35 
30954227              1   02:19:04 
30954228              1   02:14:13 
30954229              1   02:17:23 
30954230              1   02:21:31 
30954231              1   02:21:47 
30954232              1   02:17:06 
30954233              1   02:20:54 
30954234              1   02:16:23 
30954235              1   02:23:08 
30954236              1   02:20:35 
30954237              1   02:22:39 
30954238              1   02:21:11 
30954239              1   02:22:20 
30954240              1   02:20:51 
30954241              1   02:22:15 
30954242              1   02:22:03 
30954243              1   02:22:43 
30954244              1   02:21:40 
30954245              1   02:19:01 
30954246              1   02:19:45 
30954247              1   02:21:52 
30954248              1   02:22:30 
30954249              1   02:20:15 
30954250              1   02:19:36 
30954251              1   02:19:44 
30954252              1   01:56:43 
30954253              1   01:57:51 
30954254              1   01:58:14 
30954255              1   02:05:12 
30954256              1   02:05:31 
30954257              1   02:01:53 
30954258              1   02:04:10 
30954259              1   02:04:42 
30954260              1   02:03:52 
30954261              1   02:02:19 
30954262              1   01:58:57 
30954263              1   01:59:20 
30954264              1   02:03:20 
30954265              1   02:02:54 
30954266              1   01:58:28 
30954267              1   01:56:55 
30954268              1   02:04:12 
30954269              1   02:10:46 
30954270              1   02:08:09 
30954271              1   02:08:42 
30954272              1   02:08:55 
30954273              1   02:09:51 
30954274              1   02:08:31 
30954275              1   02:08:45 
30954276              1   02:09:30 
30954277              1   02:09:53 
30954278              1   02:07:59 
30954279              1   02:06:15 
30954280              1   02:09:24 
30954281              1   02:09:28 
31131345              1   00:18:53 
31131346              1   00:24:25 
31131347              1   00:18:19 
31131348              1   00:17:54 
31131349              1   00:17:59 
31131350              1   00:18:08 
31131351              1   00:18:27 
31131352              1   00:24:16 
31131353              1   00:22:59 
31131354              1   00:20:56 
31131355              1   00:20:59 
31131356              1   00:24:57 
31131357              1   00:23:32 
31131358              1   00:23:27 
31131359              1   00:21:50 
31131360              1   00:26:46 
31131361              1   00:18:08 
31131362              1   00:17:37 
31131363              1   00:17:57 
31131364              1   00:18:02 
31131365              1   00:18:00 
31131366              1   00:17:55 
31131367              1   00:19:06 
31131368              1   00:19:06 
31131369              1   00:22:01 
31131370              1   00:21:38 
31131371              1   00:22:19 
31131372              1   00:31:47 
31131373              1   00:34:46 
31131374              1   00:31:36 
31131375              1   00:31:53 
31131376              1   00:32:00 
31131377              1   00:31:10 
31131378              1   00:31:48 
31131379              1   00:34:29 
31131380              1   00:31:25 
31131381              1   00:31:58 
31131382              1   00:34:24 
31131383              1   00:19:12 
31131384              1   00:20:23 
31131385              1   00:20:21 
31131386              1   00:19:12 
31131387              1   00:19:16 
31131388              1   00:22:58 
31131389              1   00:22:52 
31131390              1   00:22:43 
31131391              1   00:30:19 
31131392              1   00:24:49 
31131393              1   00:24:33 
31131394              1   00:23:51 
31131395              1   00:28:13 
31131396              1   00:28:11 
31131397              1   00:28:01 
31131398              1   00:28:36 
31131399              1   00:24:31 
31131400              1   00:30:18 
31131401              1   00:24:25 
31131402              1   00:25:43 
31131403              1   00:28:38 
31131404              1   00:27:54 
31131405              1   00:25:31 
31131406              1   00:28:36 
31131407              1   00:25:38 
31131408              1   00:23:48 
31131409              1   00:24:38 
31131410              1   00:28:58 
31131411              1   00:28:58 
31131412              1   00:27:58 
31131413              1   00:24:35 
31131414              1   00:24:37 
31131415              1   00:29:50 
31131416              1   00:28:58 
31131417              1   00:24:35 
31131418              1   00:28:15 
31131419              1   00:24:42 
31131420              1   00:25:51 
31131421              1   00:23:33 
31131422              1   00:24:59 
31131423              1   00:29:06 
31131424              1   00:28:12 
31131425              1   00:25:31 
31131426              1   00:23:54 
31131427              1   00:18:42 
31131428              1   00:18:52 
31131429              1   00:18:41 
31131430              1   00:18:25 
31131431              1   00:19:40 
31131432              1   00:20:18 
